simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
highres,CDM voids,0.25,N/A,percentage_radius,"[0.0, 0.25]",0,12945.0,4.050000000000001,0.06649724333676943,0.003137978354709521
highres,CDM voids,0.25,N/A,percentage_radius,"[0.0, 0.25]",0,12945.0,4.15,0.06309487794685387,0.0030323510703663655
highres,CDM voids,0.25,N/A,percentage_radius,"[0.0, 0.25]",0,12945.0,4.25,0.060202501491859906,0.002974413819222366
highres,CDM voids,0.25,N/A,percentage_radius,"[0.0, 0.25]",0,12945.0,4.35,0.05581545540198696,0.0028946613148945395
highres,CDM voids,0.25,N/A,percentage_radius,"[0.0, 0.25]",0,12945.0,4.45,0.052000364552161615,0.002843078455526417
highres,CDM voids,0.25,N/A,percentage_radius,"[0.0, 0.25]",0,12945.0,4.550000000000001,0.0515395515361583,0.00281723393525428
highres,CDM voids,0.25,N/A,percentage_radius,"[0.0, 0.25]",0,12945.0,4.65,0.048443679668534134,0.0027250309663277242
highres,CDM voids,0.25,N/A,percentage_radius,"[0.0, 0.25]",0,12945.0,4.75,0.045216648440643104,0.0026562687480400538
highres,CDM voids,0.25,N/A,percentage_radius,"[0.0, 0.25]",0,12945.0,4.8500000000000005,0.04241565389037261,0.0026359294176369953
highres,CDM voids,0.25,N/A,percentage_radius,"[0.0, 0.25]",0,12945.0,4.95,0.04118731378920093,0.0025808219905653434
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,0.05,-0.6830794279657393,0.008650417458245194
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,0.15000000000000002,-0.6842325752058117,0.003751043989991567
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,0.25,-0.6749748443973953,0.0027852048429582712
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,0.35000000000000003,-0.6404220947813728,0.002539760996658683
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,0.45,-0.5703217191693876,0.002898971062848763
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,0.55,-0.43694586352117215,0.003936162506534332
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,0.6500000000000001,-0.23842710086500407,0.0053243282655766385
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,0.75,0.0004924272634589943,0.006903366814706044
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,0.8500000000000001,0.20703245094242684,0.007936937161281545
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,0.95,0.34596609028368674,0.008493052771732108
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,1.05,0.40060642098516475,0.00828616631938378
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,1.1500000000000001,0.3935319718284045,0.007772462350520632
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,1.25,0.35784328071602145,0.0071877905801336775
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,1.35,0.30568686258644684,0.006572079496505678
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,1.4500000000000002,0.2579478250589087,0.005949998197063742
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,1.55,0.21022231232571098,0.005384480025691505
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,1.6500000000000001,0.1683993594129447,0.004936760443695757
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,1.75,0.13618173760672758,0.004612726490109637
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,1.85,0.1078520163060599,0.004292633611863027
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,1.9500000000000002,0.08912517381909923,0.004064960917763084
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,2.05,0.06991274059184338,0.0038053048557076864
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,2.1500000000000004,0.054775027317732095,0.003557534237034858
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,2.25,0.049146408533162544,0.003372102395290872
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,2.3500000000000005,0.04527497110891421,0.003261682456949849
highres,CDM voids,0.25,N/A,percentage_radius,"[0.25, 0.5]",1,12925.0,2.45,0.039883180732891876,0.0031524253491718086
