simulation,tracer sample,redshift,mass cut,bin index,bin_center_radius,abundance_radius,error_radius,bin_center_core density,abundance_core density,error_core density,bin_center_compensation,abundance_compensation,error_compensation,bin_center_ellipticity,abundance_ellipticity,error_ellipticity
highres,CDM subsample,0.29,N/A,69,,,,,,,2.085,0.22575588751864742,0.01721372504538102,0.6950000000000001,,0.0
highres,CDM subsample,0.29,N/A,70,,,,,,,2.115,0.25163830711412605,0.0183039934936671,,,
highres,CDM subsample,0.29,N/A,71,,,,,,,2.145,0.21064757983796167,0.01686530403148125,,,
highres,CDM subsample,0.29,N/A,72,,,,,,,2.175,0.22043965175350938,0.017373078349466414,,,
highres,CDM subsample,0.29,N/A,73,,,,,,,2.205,0.20265906215180207,0.016772183321546466,,,
highres,CDM subsample,0.29,N/A,74,,,,,,,2.235,0.2166720175256351,0.017459928738386643,,,
highres,CDM subsample,0.29,N/A,75,,,,,,,2.2649999999999997,0.16397235179694541,0.015290500646912382,,,
highres,CDM subsample,0.29,N/A,76,,,,,,,2.295,0.16036524333817925,0.0152211952955228,,,
highres,CDM subsample,0.29,N/A,77,,,,,,,2.325,0.1770976940945414,0.016099790372231037,,,
highres,CDM subsample,0.29,N/A,78,,,,,,,2.355,0.16900530679307144,0.0158287972424402,,,
highres,CDM subsample,0.29,N/A,79,,,,,,,2.385,0.15314158372835363,0.015163276285618596,,,
highres,CDM subsample,0.29,N/A,80,,,,,,,2.415,0.16875035410096237,0.016017074788099394,,,
highres,CDM subsample,0.29,N/A,81,,,,,,,2.445,0.16161167872183582,0.01577168490539745,,,
highres,CDM subsample,0.29,N/A,82,,,,,,,2.4749999999999996,0.1308757152839426,0.014279711236194188,,,
highres,CDM subsample,0.29,N/A,83,,,,,,,2.505,0.12457743951955479,0.014016056993179456,,,
highres,CDM subsample,0.29,N/A,84,,,,,,,2.535,0.12287775490547946,0.014003219783094543,,,
highres,CDM subsample,0.29,N/A,85,,,,,,,2.565,0.12917603066986352,0.014442319282070626,,,
highres,CDM subsample,0.29,N/A,86,,,,,,,2.5949999999999998,0.13395403297388236,0.014792748285186147,,,
highres,CDM subsample,0.29,N/A,87,,,,,,,2.625,0.09914826915450196,0.012799986508022557,,,
highres,CDM subsample,0.29,N/A,88,,,,,,,2.655,0.09025325300749674,0.012281912083037683,,,
highres,CDM subsample,0.29,N/A,89,,,,,,,2.6849999999999996,0.13352911182036306,0.015023198813048862,,,
highres,CDM subsample,0.29,N/A,90,,,,,,,2.715,0.09912938376989965,0.013016325774408,,,
highres,CDM subsample,0.29,N/A,91,,,,,,,2.745,0.11923287567751396,0.014353951454306978,,,
highres,CDM subsample,0.29,N/A,92,,,,,,,2.775,0.11704217106381273,0.014298977005121628,,,
highres,CDM subsample,0.29,N/A,93,,,,,,,2.8049999999999997,0.09711809030990978,0.013095400625926781,,,
highres,CDM subsample,0.29,N/A,94,,,,,,,2.835,0.07495609148080239,0.011565976015552827,,,
highres,CDM subsample,0.29,N/A,95,,,,,,,2.865,0.1046061453041498,0.01373545979509373,,,
highres,CDM subsample,0.29,N/A,96,,,,,,,2.8949999999999996,0.08565466185718927,0.012494016523553943,,,
highres,CDM subsample,0.29,N/A,97,,,,,,,2.925,0.10311419992068052,0.013779214564803544,,,
highres,CDM subsample,0.29,N/A,98,,,,,,,2.955,0.09487072954240774,0.013284559313544133,,,
highres,CDM subsample,0.29,N/A,99,,,,,,,2.985,0.06201016033691475,0.010794583356887105,,,
highres,CDM subsample,0.47,N/A,0,0.5,,0.0,0.01,,0.0,0.015,,0.0,0.005,,0.0
highres,CDM subsample,0.47,N/A,1,1.5,5.7220458984375e-09,5.7220458984375e-09,0.03,,0.0,0.045,,0.0,0.015,0.00018394912492773426,6.95262340638196e-05
highres,CDM subsample,0.47,N/A,2,2.5,1.201629638671875e-06,1.0704967651674104e-07,0.05,4.37974106970796e-05,4.37974106970796e-05,0.075,,0.0,0.025,0.0010073404460328307,0.00021004500286052802
highres,CDM subsample,0.47,N/A,3,3.5,1.2603759765625e-05,4.102174395376606e-07,0.07,0.003740298873530597,0.000478896197783383,0.105,,0.0,0.035,0.0048439936230970015,0.0005449918617509252
highres,CDM subsample,0.47,N/A,4,4.5,4.583358764648438e-05,8.870094005193658e-07,0.09,0.033032007147737415,0.0016137191483517146,0.135,,0.0,0.045,0.017107268618279284,0.0011613170649069399
highres,CDM subsample,0.47,N/A,5,5.5,9.670066833496093e-05,1.4243808349413333e-06,0.11,0.1395210315166168,0.0036665313062988563,0.16499999999999998,,0.0,0.055,0.04374485380424312,0.00205304771534563
highres,CDM subsample,0.47,N/A,6,6.5,0.00015514564514160155,1.9613563786113455e-06,0.13,0.34070881729472124,0.006228774068614961,0.195,,0.0,0.065,0.09314833307054879,0.0032568550901171324
highres,CDM subsample,0.47,N/A,7,7.5,0.00020676612854003906,2.4322060744808725e-06,0.15000000000000002,0.571556209596889,0.008665912885815502,0.22499999999999998,,0.0,0.07500000000000001,0.1813212802859096,0.004881004788197488
highres,CDM subsample,0.47,N/A,8,8.5,0.00023229217529296874,2.7444592855947884e-06,0.16999999999999998,0.811417109020515,0.010992228730307106,0.255,,0.0,0.08499999999999999,0.288738809761567,0.006557167193237121
highres,CDM subsample,0.47,N/A,9,9.5,0.0002376232147216797,2.934514603942913e-06,0.19,0.960967747586762,0.012646502149182538,0.28500000000000003,0.00016643016064890262,0.00016643016064890262,0.095,0.44753070198489825,0.00863033062093583
highres,CDM subsample,0.47,N/A,10,10.5,0.00022859001159667968,3.025891235316288e-06,0.21000000000000002,1.0361854207179277,0.013805991503834093,0.31499999999999995,0.0018394912492773442,0.0005816982083664969,0.10500000000000001,0.5983865033899199,0.010491552490796705
highres,CDM subsample,0.47,N/A,11,11.5,0.00020824623107910156,3.0225085235864674e-06,0.22999999999999998,1.0343371699865107,0.014435578728700472,0.345,0.00543963840857728,0.0010468588998287732,0.11499999999999999,0.7667875475201908,0.012429127967250235
highres,CDM subsample,0.47,N/A,12,12.5,0.00017170906066894532,2.8614202859263415e-06,0.25,0.9970480545190159,0.014776353259260808,0.375,0.01357719731609466,0.0017243057834506676,0.125,0.8737583434067371,0.01383263406155616
highres,CDM subsample,0.47,N/A,13,13.5,0.00013894271850585938,2.674944768195762e-06,0.27,0.9368003363641134,0.014884855289644816,0.405,0.033110842486992205,0.00279837694055272,0.135,1.022888526830293,0.015553754919547623
highres,CDM subsample,0.47,N/A,14,14.5,0.00010631179809570312,2.4249610759227988e-06,0.29000000000000004,0.8128799425377987,0.014369822991475217,0.43499999999999994,0.04674059669592338,0.003445762504347032,0.14500000000000002,1.05521977540688,0.016372299303983442
highres,CDM subsample,0.47,N/A,15,15.5,7.19585418701172e-05,2.0627047341075314e-06,0.31,0.7494612918484252,0.014265751883585582,0.46499999999999997,0.07820465654070523,0.004608253580024797,0.155,1.1040976857448177,0.0173150524894387
highres,CDM subsample,0.47,N/A,16,16.5,4.607391357421875e-05,1.7029408475092564e-06,0.33,0.6162821254007458,0.013347071023994014,0.495,0.1364376938035422,0.006280053892006215,0.165,1.0842749776633196,0.017703775894845012
highres,CDM subsample,0.47,N/A,17,17.5,2.857208251953125e-05,1.381083736982731e-06,0.35,0.5585921760305541,0.013086414200249787,0.525,0.16432788493544245,0.0070978835619147805,0.175,1.0319545908445913,0.01778703385198616
highres,CDM subsample,0.47,N/A,18,18.5,1.6866683959960937e-05,1.0910150887458637e-06,0.37,0.4576303848916448,0.012178603851335276,0.5549999999999999,0.2647903855924045,0.009263842948343409,0.185,0.970682013279374,0.017736934770692464
highres,CDM subsample,0.47,N/A,19,19.5,8.852005004882813e-06,8.114619683662278e-07,0.39,0.39525411257686416,0.01162009605150755,0.585,0.3416198034372205,0.01080296672680635,0.195,0.9134913543911276,0.017665410748938088
highres,CDM subsample,0.47,N/A,20,20.5,5.786895751953125e-06,6.727129668211893e-07,0.41000000000000003,0.31783780942870715,0.010684001086287651,0.615,0.425938578511238,0.01236814683811819,0.20500000000000002,0.7954923704910581,0.016902430288738977
highres,CDM subsample,0.47,N/A,21,21.5,2.1324157714843748e-06,4.182011396112246e-07,0.43,0.2727001979642961,0.010134823041365235,0.645,0.5182810392249625,0.013971920439596936,0.215,0.7325992887300496,0.016611417355365126
highres,CDM subsample,0.47,N/A,22,22.5,8.58306884765625e-07,2.7142046872630516e-07,0.45,0.23295842749776613,0.009582629248812116,0.6749999999999999,0.6026961686025116,0.015413266512863667,0.225,0.6338361276081353,0.0158064363712856
highres,CDM subsample,0.47,N/A,23,23.5,2.6893615722656253e-07,1.5527036276957936e-07,0.47,0.19679052574411837,0.009000989139350641,0.705,0.6990592316182261,0.016964658915711278,0.235,0.5957236208195381,0.015660677813557625
highres,CDM subsample,0.47,N/A,24,24.5,9.34600830078125e-08,9.34600830078125e-08,0.49,0.1596678404372732,0.008278391886768878,0.735,0.7734447539461461,0.018220148185258914,0.245,0.5047563988017024,0.01471899549367792
highres,CDM subsample,0.47,N/A,25,25.5,9.727478027343751e-08,9.727478027343751e-08,0.51,0.12687233930730005,0.007528488261102537,0.765,0.8541546223787242,0.01953406153646304,0.255,0.3953592263625371,0.013289855009772407
highres,CDM subsample,0.47,N/A,26,26.5,1.010894775390625e-07,1.010894775390625e-07,0.53,0.11884865366759507,0.007428040854224692,0.7949999999999999,0.9196843082636978,0.020663150496070516,0.265,0.3532961931290619,0.012806976995481627
highres,CDM subsample,0.47,N/A,27,27.5,,0.0,0.55,0.10839859147527191,0.007226572765018126,0.825,0.9606524062297429,0.0215131347715901,0.275,0.3078519997897722,0.012178436892959988
highres,CDM subsample,0.47,N/A,28,28.5,,0.0,0.5700000000000001,0.08687654385872749,0.0065860937932198105,0.855,1.028538392810216,0.022661408381804162,0.28500000000000003,0.2521416933830884,0.011220158091938886
highres,CDM subsample,0.47,N/A,29,29.5,,0.0,0.59,0.06976927524044771,0.006004783135182566,0.885,1.0253499413114726,0.023019785736547865,0.295,0.20672377849021548,0.010336188924510773
highres,CDM subsample,0.47,N/A,30,30.5,,0.0,0.61,0.061982095618506976,0.005754893103400509,0.9149999999999999,1.0467493561780616,0.02364969174604813,0.305,0.15281792540424996,0.009036313362086795
highres,CDM subsample,0.47,N/A,31,31.5,,0.0,0.63,0.05076995848005462,0.005293134072085301,0.945,1.0198139485993578,0.023723019417895504,0.315,0.14789509644189822,0.00903413087766444
highres,CDM subsample,0.47,N/A,32,32.5,,0.0,0.65,0.037008812039032224,0.0045903781787232645,0.975,1.0242900439725995,0.02414945698094201,0.325,0.11102643611709666,0.00795076823150418
highres,CDM subsample,0.47,N/A,33,33.5,,0.0,0.67,0.036973774110474554,0.004658257682275909,1.005,1.0070951805329258,0.024311506751334654,0.335,0.08979345141115251,0.0072593702873911545
highres,CDM subsample,0.47,N/A,34,34.5,,0.0,0.6900000000000001,0.02598938350764701,0.0039633438287419425,1.0350000000000001,1.0208388080096698,0.02483947125268269,0.34500000000000003,0.07917695905818041,0.006917723032321715
highres,CDM subsample,0.47,N/A,35,35.5,,0.0,0.71,0.031718084826825185,0.004441420248651431,1.065,0.9484329286452576,0.024286878601871547,0.355,0.06094847672605624,0.00615672588514069
highres,CDM subsample,0.47,N/A,36,36.5,,0.0,0.73,0.030053783220335986,0.0043837948339138745,1.095,0.9661971584240002,0.024856130690897434,0.365,0.04859760690947947,0.005574527826745658
highres,CDM subsample,0.47,N/A,37,37.5,,0.0,0.75,0.020365795974141992,0.0036578049369514485,1.125,0.9519367215010239,0.02500770787653632,0.375,0.03678982498554682,0.0049162471576889915
highres,CDM subsample,0.47,N/A,38,38.5,,0.0,0.77,0.021583363991520804,0.0038154357598054775,1.1549999999999998,0.9564128168742655,0.02539845341794518,0.385,0.03439848636148628,0.004816751537269836
highres,CDM subsample,0.47,N/A,39,39.5,,0.0,0.79,0.015223979958304852,0.003245763432894051,1.185,0.846314885863947,0.024200188636387062,0.395,0.029755960827595847,0.004537741485081355
highres,CDM subsample,0.47,N/A,40,40.5,,0.0,0.81,0.012771324959268398,0.00301023016114523,1.2149999999999999,0.8500026278446411,0.024557935780557767,0.405,0.014899879119146465,0.0032514201861514576
highres,CDM subsample,0.47,N/A,41,41.5,,0.0,0.8300000000000001,0.01090555526357287,0.002815802261130824,1.245,0.8273681259963904,0.02452605257187046,0.41500000000000004,0.01744888842171659,0.0035617394343302453
highres,CDM subsample,0.47,N/A,42,42.5,,0.0,0.85,0.008190115800353876,0.0024694128272122837,1.275,0.7825283369247202,0.024137857283211953,0.425,0.008934671782204227,0.002579217579288282
highres,CDM subsample,0.47,N/A,43,43.5,,0.0,0.87,0.006096599569033473,0.002155473448721276,1.305,0.7765543701056444,0.024326788315859656,0.435,0.011431124191937763,0.002951503574920245
highres,CDM subsample,0.47,N/A,44,44.5,,0.0,0.89,0.009355126924896193,0.0027005925241959656,1.335,0.7624428443790396,0.024380233766559047,0.445,0.006236751283264129,0.002205024562484984
highres,CDM subsample,0.47,N/A,45,45.5,,0.0,0.91,0.005579790122807936,0.0021089624332691925,1.3649999999999998,0.6791401692331942,0.02326695881744719,0.455,0.006376902997494783,0.0022545756762486916
highres,CDM subsample,0.47,N/A,46,46.5,,0.0,0.93,0.006517054711725438,0.002304126790012399,1.395,0.6688127397908229,0.02334172556045231,0.465,0.004073159194828398,0.0018215721685629217
highres,CDM subsample,0.47,N/A,47,47.5,,0.0,0.95,0.004160754016222581,0.0018607457635857905,1.4249999999999998,0.6083022371717378,0.022498870977848973,0.475,0.0024964524097335484,0.001441327470778754
highres,CDM subsample,0.47,N/A,48,48.5,,0.0,0.97,0.005098018605140059,0.0020812573803013967,1.455,0.5675794047055933,0.021960306483454164,0.485,0.005947688372663403,0.0022480149013968317
highres,CDM subsample,0.47,N/A,49,49.5,,0.0,0.99,0.0034687549272087006,0.0017343774636043503,1.4849999999999999,0.5497976559625789,0.021835254338385835,0.495,0.00520313239081305,0.0021241699036065797
highres,CDM subsample,0.47,N/A,50,50.5,,0.0,1.01,0.004423538480405035,0.001978266548654356,1.5150000000000001,0.5617893870114393,0.022293931781219113,0.505,0.003538830784324028,0.001769415392162014
highres,CDM subsample,0.47,N/A,51,51.5,,0.0,1.03,0.006315586622518871,0.0023870673695244706,1.545,0.5539671694609409,0.022356295517185702,0.515,,0.0
highres,CDM subsample,0.47,N/A,52,52.5,,0.0,1.05,0.0036789824985546823,0.0018394912492773411,1.575,0.5196562779208527,0.021862103922855293,0.525,,0.0
highres,CDM subsample,0.47,N/A,53,53.5,,0.0,1.07,0.002811793766752507,0.0016233898881402717,1.605,0.4358280338466386,0.02021104111573654,0.535,0.001874529177835005,0.0013254922931791758
highres,CDM subsample,0.47,N/A,54,54.5,,0.0,1.09,0.0028643506595890027,0.0016537336243671926,1.6349999999999998,0.4477934864490807,0.020677182015207674,0.545,0.0009547835531963343,0.0009547835531963343
highres,CDM subsample,0.47,N/A,55,55.5,,0.0,1.11,0.0009723025174751661,0.0009723025174751661,1.665,0.4608713932832286,0.021168524179110138,0.555,0.0009723025174751661,0.0009723025174751661
highres,CDM subsample,0.47,N/A,56,56.5,,0.0,1.1300000000000001,0.0029694644452619937,0.0017144210968210345,1.6949999999999998,0.42562323715421907,0.020525375106655717,0.5650000000000001,0.0029694644452619937,0.0017144210968210345
highres,CDM subsample,0.47,N/A,57,57.5,,0.0,1.15,0.0010073404460328407,0.0010073404460328407,1.725,0.4099875615353617,0.020322328929159264,0.575,0.0010073404460328407,0.0010073404460328407
highres,CDM subsample,0.47,N/A,58,58.5,,0.0,1.17,0.003074578230934984,0.0017751085692748762,1.755,0.35665107478845814,0.01911850439220389,0.585,0.0010248594103116613,0.0010248594103116613
highres,CDM subsample,0.47,N/A,59,59.5,,0.0,1.19,0.0010423783745904932,0.0010423783745904932,1.785,0.3544086473607703,0.01922050753171564,0.595,,0.0
highres,CDM subsample,0.47,N/A,60,,,,,,,1.815,0.3508260191657466,0.019283141967010815,0.605,,0.0
highres,CDM subsample,0.47,N/A,61,,,,,,,1.8449999999999998,0.3339990539759286,0.018969871533295282,0.615,,0.0
highres,CDM subsample,0.47,N/A,62,,,,,,,1.875,0.32738564496066963,0.018933200699215332,0.625,0.0010949352674269888,0.0010949352674269888
highres,CDM subsample,0.47,N/A,63,,,,,,,1.9049999999999998,0.28701319178010165,0.017868660827022497,0.635,0.0011124542317058207,0.0011124542317058207
highres,CDM subsample,0.47,N/A,64,,,,,,,1.935,0.2587638618804854,0.01709959730562165,0.645,,0.0
highres,CDM subsample,0.47,N/A,65,,,,,,,1.9649999999999999,0.26736567334139183,0.01751570763865436,0.655,,0.0
highres,CDM subsample,0.47,N/A,66,,,,,,,1.9949999999999999,0.24115730278026115,0.016761591228270242,0.665,,0.0
highres,CDM subsample,0.47,N/A,67,,,,,,,2.025,0.25660902927418716,0.01741975597360396,0.675,0.002365060177642296,0.0016723500895251284
highres,CDM subsample,0.47,N/A,68,,,,,,,2.0549999999999997,0.22560922198279784,0.016454243623183703,0.685,0.0024000981061999597,0.001697125646406982
highres,CDM subsample,0.47,N/A,69,,,,,,,2.085,0.209421698989154,0.01596825484623553,0.6950000000000001,,0.0
highres,CDM subsample,0.47,N/A,70,,,,,,,2.115,0.1951437431019091,0.015524802628604117,,,
highres,CDM subsample,0.47,N/A,71,,,,,,,2.145,0.1791226502689146,0.014978988509867433,,,
highres,CDM subsample,0.47,N/A,72,,,,,,,2.175,0.21465110982638846,0.01651162383279911,,,
highres,CDM subsample,0.47,N/A,73,,,,,,,2.205,0.17511956693120417,0.0150163789797352,,,
highres,CDM subsample,0.47,N/A,74,,,,,,,2.235,0.17489182039557674,0.01510835215321849,,,
highres,CDM subsample,0.47,N/A,75,,,,,,,2.2649999999999997,0.19575690685166822,0.016091118622221703,,,
highres,CDM subsample,0.47,N/A,76,,,,,,,2.295,0.1715456982183199,0.01516264081169438,,,
highres,CDM subsample,0.47,N/A,77,,,,,,,2.325,0.15885320859830873,0.014685984330081519,,,
highres,CDM subsample,0.47,N/A,78,,,,,,,2.355,0.12652196002172247,0.013190826179641048,,,
highres,CDM subsample,0.47,N/A,79,,,,,,,2.385,0.14763231197771684,0.014339317745107336,,,
highres,CDM subsample,0.47,N/A,80,,,,,,,2.415,0.13397627932236733,0.013745676227766275,,,
highres,CDM subsample,0.47,N/A,81,,,,,,,2.445,0.12564601180778087,0.013393909862322185,,,
highres,CDM subsample,0.47,N/A,82,,,,,,,2.4749999999999996,0.10550796236926542,0.012348772954024995,,,
highres,CDM subsample,0.47,N/A,83,,,,,,,2.505,0.11702668138259568,0.013083980737634652,,,
highres,CDM subsample,0.47,N/A,84,,,,,,,2.535,0.1095460836355362,0.012734473556264024,,,
highres,CDM subsample,0.47,N/A,85,,,,,,,2.565,0.1108424869921681,0.012885177385332043,,,
highres,CDM subsample,0.47,N/A,86,,,,,,,2.5949999999999998,0.083346472556543,0.011238436066883533,,,
highres,CDM subsample,0.47,N/A,87,,,,,,,2.625,0.12109984057742584,0.013624796543773219,,,
highres,CDM subsample,0.47,N/A,88,,,,,,,2.655,0.09457612865927287,0.012109232429665443,,,
highres,CDM subsample,0.47,N/A,89,,,,,,,2.6849999999999996,0.11446015311574853,0.013396547628911964,,,
highres,CDM subsample,0.47,N/A,90,,,,,,,2.715,0.09195704349958754,0.012074551358257178,,,
highres,CDM subsample,0.47,N/A,91,,,,,,,2.745,0.08656120250170868,0.011779487647272942,,,
highres,CDM subsample,0.47,N/A,92,,,,,,,2.775,0.0988507559433078,0.012656542369989306,,,
highres,CDM subsample,0.47,N/A,93,,,,,,,2.8049999999999997,0.08681522748375171,0.011924988606501864,,,
highres,CDM subsample,0.47,N/A,94,,,,,,,2.835,0.06953276922268298,0.010729139223201026,,,
highres,CDM subsample,0.47,N/A,95,,,,,,,2.865,0.08030693225416566,0.011591307238683896,,,
highres,CDM subsample,0.47,N/A,96,,,,,,,2.8949999999999996,0.07269494227501316,0.01108587476735073,,,
highres,CDM subsample,0.47,N/A,97,,,,,,,2.925,0.054659168549954874,0.009662467183922888,,,
highres,CDM subsample,0.47,N/A,98,,,,,,,2.955,0.0552197754068783,0.009761569411450448,,,
highres,CDM subsample,0.47,N/A,99,,,,,,,2.985,0.07321175172123763,0.011296818547179914,,,
highres,CDM subsample,0.67,N/A,0,0.5,,0.0,0.01,,0.0,0.015,,0.0,0.005,8.030709432871299e-06,8.030709432871299e-06
highres,CDM subsample,0.67,N/A,1,1.5,2.288818359375e-08,1.1444091796875e-08,0.03,,0.0,0.045,,0.0,0.015,0.0001204606414930695,5.387163659834703e-05
highres,CDM subsample,0.67,N/A,2,2.5,1.7166137695312498e-06,1.2794883599280108e-07,0.05,,0.0,0.075,,0.0,0.025,0.0009636851319445562,0.00019671140383090366
highres,CDM subsample,0.67,N/A,3,3.5,1.6756057739257813e-05,4.7298785052272207e-07,0.07,0.001686448980902973,0.00030790204964071914,0.105,,0.0,0.035,0.00556528163697981,0.00055933184977324
highres,CDM subsample,0.67,N/A,4,4.5,5.5583953857421874e-05,9.768120625618832e-07,0.09,0.014166171439584969,0.0010118693885417835,0.135,,0.0,0.045,0.019370071152085572,0.0011832154148961956
highres,CDM subsample,0.67,N/A,5,5.5,0.00011570930480957031,1.5581007116532637e-06,0.11,0.08082909044184967,0.002672127304167874,0.16499999999999998,,0.0,0.055,0.04540563113345436,0.00200275653356517
highres,CDM subsample,0.67,N/A,6,6.5,0.00017984199523925782,2.1117002601326535e-06,0.13,0.22769470455019977,0.0048755666492623926,0.195,,0.0,0.065,0.09521209103612205,0.0031527873840291568
highres,CDM subsample,0.67,N/A,7,7.5,0.0002316856384277344,2.5746027432327217e-06,0.15000000000000002,0.4317309391111614,0.007211559184929141,0.22499999999999998,,0.0,0.07500000000000001,0.18960504971009154,0.004779115600025069
highres,CDM subsample,0.67,N/A,8,8.5,0.00025664329528808595,2.8847252993309142e-06,0.16999999999999998,0.6573537206276805,0.00947329321432742,0.255,0.00013652206035881197,0.00013652206035881197,0.08499999999999999,0.3007580989704632,0.0064078167374736275
highres,CDM subsample,0.67,N/A,9,9.5,0.0002603816986083984,3.0718292368151554e-06,0.19,0.8768972551035151,0.011567196466999085,0.28500000000000003,0.0004577504376736646,0.0002642823384125592,0.095,0.4565297698398672,0.00834619078692502
highres,CDM subsample,0.67,N/A,10,10.5,0.0002452926635742187,3.1344905737059853e-06,0.21000000000000002,0.9865726538282399,0.012898854393454394,0.31499999999999995,0.0003372897961805948,0.00023849990210432712,0.10500000000000001,0.6074589229212513,0.010121504243446043
highres,CDM subsample,0.67,N/A,11,11.5,0.0002164936065673828,3.081779038717041e-06,0.22999999999999998,1.0642777983007021,0.014020657343441708,0.345,0.001847063169560397,0.0005840926598020644,0.11499999999999999,0.7672700406353901,0.01190460513064058
highres,CDM subsample,0.67,N/A,12,12.5,0.00017647743225097657,2.9008791302213915e-06,0.25,1.0654743740061987,0.014625760754413953,0.375,0.004818425659722776,0.000983557019154517,0.125,0.922326978365268,0.013607846969074163
highres,CDM subsample,0.67,N/A,13,13.5,0.00013245391845703125,2.6117363204487694e-06,0.27,1.0084723984516784,0.014787366827193348,0.405,0.014961211673439247,0.0018011182305037524,0.135,1.0128089815454289,0.014819126672257996
highres,CDM subsample,0.67,N/A,14,14.5,9.917640686035156e-05,2.3421689812944937e-06,0.29000000000000004,0.9345898716692651,0.014753208845879271,0.43499999999999994,0.03586514832720326,0.0028900960130236837,0.14500000000000002,1.0834069481698034,0.015884434694091617
highres,CDM subsample,0.67,N/A,15,15.5,6.787872314453124e-05,2.003377169529037e-06,0.31,0.8661039816257361,0.014683947421172709,0.46499999999999997,0.054769438332182216,0.003692554779074627,0.155,1.1080853182570138,0.01660903512400213
highres,CDM subsample,0.67,N/A,16,16.5,4.0409088134765625e-05,1.5948194967558197e-06,0.33,0.7468077930004331,0.014068193942261465,0.495,0.09142962689323966,0.004922405643125078,0.165,1.0510431891553291,0.016689533875026568
highres,CDM subsample,0.67,N/A,17,17.5,2.5568008422851565e-05,1.3064642003580712e-06,0.35,0.6627744494948695,0.013648780744808634,0.525,0.15121825862096647,0.0065194820620615105,0.175,1.02002055861615,0.016932279978285513
highres,CDM subsample,0.67,N/A,18,18.5,1.1503219604492189e-05,9.010016963724844e-07,0.37,0.5779300043365826,0.013104348655408639,0.5549999999999999,0.21393809929169202,0.007973002216555383,0.185,0.9710412617850652,0.016986216711404833
highres,CDM subsample,0.67,N/A,19,19.5,7.215499877929687e-06,7.326230130578004e-07,0.39,0.47793964118790205,0.012234769348394006,0.585,0.2969113891521174,0.009643233620007468,0.195,0.8822778304235389,0.016623097151632897
highres,CDM subsample,0.67,N/A,20,20.5,2.971649169921875e-06,4.820651514467774e-07,0.41000000000000003,0.43001236729252745,0.011898969675772957,0.615,0.38720868601532227,0.01129123457989386,0.20500000000000002,0.8211721623488235,0.016443186924608846
highres,CDM subsample,0.67,N/A,21,21.5,1.4762878417968748e-06,3.479643813059411e-07,0.43,0.35188159522012147,0.011023245002152732,0.645,0.4606575544883649,0.012612473969471068,0.215,0.7465829331363125,0.0160564752032635
highres,CDM subsample,0.67,N/A,22,22.5,2.574920654296875e-07,1.486631132900228e-07,0.45,0.29271935882815864,0.010285109879123308,0.6749999999999999,0.5706220587526696,0.014360100895966139,0.225,0.6226610558776757,0.015000615009769772
highres,CDM subsample,0.67,N/A,23,23.5,8.96453857421875e-08,8.96453857421875e-08,0.47,0.2536419267278076,0.009784449746235041,0.705,0.6710942644673225,0.015915403321316326,0.235,0.5491800645669048,0.014397373360044848
highres,CDM subsample,0.67,N/A,24,24.5,,0.0,0.49,0.22311720017346312,0.009370041664761916,0.735,0.7826809720370691,0.017549606542264166,0.245,0.4887329146656811,0.013867902846863973
highres,CDM subsample,0.67,N/A,25,25.5,,0.0,0.51,0.19208653892484845,0.008869732249828082,0.765,0.8842533849440252,0.01903050924109589,0.255,0.40751835017105376,0.012919200222851578
highres,CDM subsample,0.67,N/A,26,26.5,,0.0,0.53,0.15194905317935775,0.008041996693496988,0.7949999999999999,0.8963717254782313,0.019532550938659552,0.265,0.3273076243555353,0.011803014809667172
highres,CDM subsample,0.67,N/A,27,27.5,,0.0,0.55,0.1426655530749585,0.00793812371756499,0.825,0.9854082009604719,0.020862501801258388,0.275,0.29593164260130717,0.011432836780728909
highres,CDM subsample,0.67,N/A,28,28.5,,0.0,0.5700000000000001,0.11581086073143755,0.007280966432224471,0.855,1.0816642842228674,0.022251568473233244,0.28500000000000003,0.22979071971218046,0.010256061745211823
highres,CDM subsample,0.67,N/A,29,29.5,,0.0,0.59,0.10992435071714225,0.007216887188544518,0.885,1.068445736496365,0.02249982795536352,0.295,0.1729413276368833,0.009052162808965678
highres,CDM subsample,0.67,N/A,30,30.5,,0.0,0.61,0.07397086458617748,0.00601966358855555,0.9149999999999999,1.1203401808515754,0.023427008216196917,0.305,0.14598223607073438,0.008456523880113998
highres,CDM subsample,0.67,N/A,31,31.5,,0.0,0.63,0.06678337964375768,0.005812747092592402,0.945,1.06701627021731,0.02323446901597843,0.315,0.1173768490708468,0.0077061676759034685
highres,CDM subsample,0.67,N/A,32,32.5,,0.0,0.65,0.051155619087390136,0.005167497878927078,0.975,1.0977578259263414,0.023937947244884464,0.325,0.09709127704341393,0.0071190778360778004
highres,CDM subsample,0.67,N/A,33,33.5,,0.0,0.67,0.055419925796244794,0.0054606875480732574,1.005,1.0615875106406891,0.023899689453628387,0.335,0.07909445720434938,0.006523600879762635
highres,CDM subsample,0.67,N/A,34,34.5,,0.0,0.6900000000000001,0.045437753971185775,0.0050177605124514645,1.0350000000000001,1.096601403768008,0.02465050951555435,0.34500000000000003,0.05707425193941629,0.005623693146523206
highres,CDM subsample,0.67,N/A,35,35.5,,0.0,0.71,0.035921363293233484,0.004525666382299999,1.065,1.0400089943945638,0.02435144170168235,0.355,0.05245659401551558,0.005468977982287542
