simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[20.0, 25.0]",1,78179.0,4.75,0.0011019328172843235,0.0002961642682692978
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[20.0, 25.0]",1,78179.0,4.8500000000000005,0.0007919584594853202,0.00029081994403734585
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[20.0, 25.0]",1,78179.0,4.95,0.0007778389648240847,0.00028510401489687133
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,0.05,-0.8860087657129845,0.003126363838309125
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,0.15000000000000002,-0.8735092401569426,0.0014304058623630096
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,0.25,-0.8417354567692161,0.0010943340540273843
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,0.35000000000000003,-0.7773856835057135,0.0010722119668915074
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,0.45,-0.6704479299092256,0.001126358802264811
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,0.55,-0.5059501328970677,0.0012209429885518823
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,0.6500000000000001,-0.2967092177305941,0.0013366736871185864
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,0.75,-0.08766144028463241,0.0014519191907555477
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,0.8500000000000001,0.07114132919724092,0.0015333234447020467
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,0.95,0.157879556766378,0.0015305714468423087
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,1.05,0.17890141982202268,0.0014242891261564959
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,1.1500000000000001,0.16024674589394428,0.0012784454435035282
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,1.25,0.1275654453465418,0.0011442537815109014
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,1.35,0.09101569101796847,0.0010333328435564568
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,1.4500000000000002,0.05900648480749204,0.0009479163725056324
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,1.55,0.0346113541713815,0.0008817241669915589
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,1.6500000000000001,0.018818081425974187,0.0008291590204102635
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,1.75,0.007874259743411827,0.0007791111039528216
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,1.85,0.00276410134099514,0.0007429294275599521
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,1.9500000000000002,0.0005831477217648207,0.0007077692717478151
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,2.05,-0.001850258881553546,0.0006787548779958948
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,2.1500000000000004,-0.0016882281091727958,0.0006523556611394982
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,2.25,-0.0019288657278873078,0.0006240304451253853
