simulation,tracer sample,redshift,mass cut,bin index,bin_center_radius,abundance_radius,error_radius,bin_center_core density,abundance_core density,error_core density,bin_center_compensation,abundance_compensation,error_compensation,bin_center_ellipticity,abundance_ellipticity,error_ellipticity
midres,subhalos,0.00,10^12 M_sol / h,36,36.5,5.3655121653657434e-06,1.0041720465180898e-07,0.73,0.03364247945918968,0.0018299096431940122,1.095,1.4223403297982964,0.01189836835927796,0.365,0.02438582090976767,0.0015579529497536078
midres,subhalos,0.00,10^12 M_sol / h,37,37.5,4.48145061625143e-06,9.302100874550414e-08,0.75,0.028939840582041867,0.0017202949588018743,1.125,1.3727506006124734,0.011848153460613367,0.375,0.01922505310750484,0.0014021311040363824
midres,subhalos,0.00,10^12 M_sol / h,38,38.5,3.833799585643719e-06,8.717684976467335e-08,0.77,0.027506824212113673,0.001699377275074207,1.1549999999999998,1.336390707618301,0.011845033789317432,0.385,0.014068375742073402,0.001215322560279195
midres,subhalos,0.00,10^12 M_sol / h,39,39.5,3.2439189136910034e-06,8.122498619001909e-08,0.79,0.024666697572189367,0.0016300212567503143,1.185,1.284391711138804,0.011762144500219805,0.395,0.011633202348456122,0.0011194054179030882
midres,subhalos,0.00,10^12 M_sol / h,40,40.5,2.6316406427945065e-06,7.40793064175748e-08,0.81,0.021757033506131545,0.0015501244537999793,1.2149999999999999,1.2059139535708137,0.011540506963798469,0.405,0.011044179444736825,0.0011044179444736825
midres,subhalos,0.00,10^12 M_sol / h,41,41.5,2.1025939091224287e-06,6.702824567426368e-08,0.8300000000000001,0.020144037915622567,0.0015098594762093253,1.245,1.1419858798120572,0.011368250401995437,0.41500000000000004,0.00961934394847145,0.0010433643433285155
midres,subhalos,0.00,10^12 M_sol / h,42,42.5,1.7768761828733228e-06,6.235612967430473e-08,0.85,0.015761816590266382,0.0013515646222532038,1.275,1.0757439822856805,0.011165756259413417,0.425,0.006837846903130268,0.0008902118417721287
midres,subhalos,0.00,10^12 M_sol / h,43,43.5,1.3505752163100174e-06,5.499967457933052e-08,0.87,0.015539569522427852,0.0013576984930511442,1.305,1.0262047018207965,0.011033183573074026,0.435,0.006405624077947359,0.0008716950263920561
midres,subhalos,0.00,10^12 M_sol / h,44,44.5,1.2304005130116594e-06,5.3095701208425905e-08,0.89,0.01601815063169978,0.0013942010573557892,1.335,0.9654576244379048,0.010823951295261468,0.445,0.006188830925884007,0.0008666096688932002
midres,subhalos,0.00,10^12 M_sol / h,45,45.5,8.597846114085825e-07,4.4880391390628955e-08,0.91,0.013896577395155277,0.001313103137947951,1.3649999999999998,0.9099776662148997,0.010625766806959208,0.455,0.004714910187641969,0.0007648594311431903
midres,subhalos,0.00,10^12 M_sol / h,46,46.5,6.703833063173186e-07,4.0063065346532075e-08,0.93,0.01356797896970076,0.0013116660352613912,1.395,0.8488229086278213,0.010374668724927366,0.465,0.0036773027114142243,0.0006828579705754541
midres,subhalos,0.00,10^12 M_sol / h,47,47.5,5.576229806003503e-07,3.6929484042410855e-08,0.95,0.011398683970123504,0.001215103793970772,1.4249999999999998,0.7942810239181468,0.010143156209926278,0.475,0.0029792014921913705,0.0006212064535022463
midres,subhalos,0.00,10^12 M_sol / h,48,48.5,3.995525696637782e-07,3.15874041277659e-08,0.97,0.00978705185855814,0.0011377216688206915,1.455,0.752412675991044,0.009975579559781227,0.485,0.004629011014182904,0.0007824456707643694
midres,subhalos,0.00,10^12 M_sol / h,49,49.5,2.523205370666682e-07,2.5359168131851524e-08,0.99,0.00823404934157601,0.0010542619869089087,1.4849999999999999,0.686260768074958,0.009624682260471442,0.495,0.0036445792167631524,0.0007013995972937071
midres,subhalos,0.00,10^12 M_sol / h,50,50.5,2.2361556830538513e-07,2.411308686183259e-08,1.01,0.007436414159456129,0.0010119677892597432,1.5150000000000001,0.6588112099784837,0.00952500900193258,0.505,0.003167361586435018,0.0006604405453023844
midres,subhalos,0.00,10^12 M_sol / h,51,51.5,1.0871846016044688e-07,1.6978970909993535e-08,1.03,0.006179286573277444,0.0009315625016201016,1.545,0.604165700869081,0.009211298649207283,0.515,0.0022470132993736157,0.0005617533248434039
midres,subhalos,0.00,10^12 M_sol / h,52,52.5,7.298527931680485e-08,1.4046023553479102e-08,1.05,0.0054402809857407326,0.0008825301128575272,1.575,0.5768129497776203,0.009087331440562611,0.525,0.0022906446255750454,0.0005726611563937614
midres,subhalos,0.00,10^12 M_sol / h,53,53.5,6.611153343405815e-08,1.3494960252199381e-08,1.07,0.00452265965656692,0.0008122936535820117,1.605,0.5144160628727406,0.008663100790029563,0.535,0.0016048147168463264,0.00048386984307451883
midres,subhalos,0.00,10^12 M_sol / h,54,54.5,4.4898175353970955e-08,1.1224543838492739e-08,1.09,0.0026751456877251423,0.0006305378854841327,1.6349999999999998,0.4962395250730137,0.008587824150692282,0.545,0.0020806688682306665,0.0005560821457318464
midres,subhalos,0.00,10^12 M_sol / h,55,55.5,3.143387162110008e-08,9.47766889776269e-09,1.11,0.0033296155807465842,0.0007098764270039735,1.665,0.459789642468551,0.008341906140982595,0.555,0.0015134616276120836,0.0004785985894519767
midres,subhalos,0.00,10^12 M_sol / h,56,56.5,1.745468055618825e-08,7.125843497656682e-09,1.1300000000000001,0.004776266740112728,0.0008578428304183862,1.6949999999999998,0.41892481504408086,0.008033993625281384,0.5650000000000001,0.003081462412975954,0.0006890359425524763
midres,subhalos,0.00,10^12 M_sol / h,57,57.5,5.92120431847094e-09,4.186923726381871e-09,1.15,0.0029792014921913865,0.0006834756966793596,1.725,0.3930977968907223,0.00785097225985075,0.575,0.0004704002356091663,0.0002715857026558155
midres,subhalos,0.00,10^12 M_sol / h,58,58.5,6.024181784879131e-09,4.259739791188513e-09,1.17,0.0028714866556315746,0.0006768158954279221,1.755,0.3694646163579292,0.007677212730614011,0.585,0.0011166892549678345,0.00042206886576898417
midres,subhalos,0.00,10^12 M_sol / h,59,59.5,6.127159251287321e-09,4.332555855995154e-09,1.19,0.002920571897608183,0.0006883853979138696,1.785,0.35095538969591916,0.00754611912199479,0.595,0.0019470479317387883,0.0005620643237572467
midres,subhalos,0.00,10^12 M_sol / h,60,60.5,,0.0,,,,1.815,0.31461867584378866,0.007204588032659851,0.605,0.0016498095219915504,0.0005217155794926952
midres,subhalos,0.00,10^12 M_sol / h,61,61.5,3.166557092051851e-09,3.166557092051851e-09,,,,1.8449999999999998,0.3065700596385687,0.007170371259366766,0.615,0.001341663280693955,0.00047434960192384307
midres,subhalos,0.00,10^12 M_sol / h,62,62.5,,0.0,,,,1.875,0.2769566604582923,0.006870449174531562,0.625,0.00017043486797433373,0.00017043486797433373
midres,subhalos,0.00,10^12 M_sol / h,63,63.5,,0.0,,,,1.9049999999999998,0.27775156868252454,0.006935125721216543,0.635,0.0010389709551715384,0.00042415811629038737
midres,subhalos,0.00,10^12 M_sol / h,64,64.5,,0.0,,,,1.935,0.2436059654930747,0.00654580453303508,0.645,0.0005276663512485372,0.0003046483099356505
midres,subhalos,0.00,10^12 M_sol / h,65,65.5,,0.0,,,,1.9649999999999999,0.22130490388836904,0.006287172618590058,0.655,0.0005358472249113052,0.000309371539547056
midres,subhalos,0.00,10^12 M_sol / h,66,66.5,,0.0,,,,1.9949999999999999,0.2012903964724086,0.006041733516525054,0.665,0.00018134269952469107,0.00018134269952469107
midres,subhalos,0.00,10^12 M_sol / h,67,67.5,,0.0,,,,2.025,0.19640232445890177,0.006012629090350188,0.675,0.00036813931482456086,0.0002603138059338163
midres,subhalos,0.00,10^12 M_sol / h,68,68.5,,0.0,,,,2.0549999999999997,0.18306068299387368,0.005847659016883447,0.685,0.0011207796917992185,0.0004575563931636462
midres,subhalos,0.00,10^12 M_sol / h,69,69.5,,0.0,,,,2.085,0.17284549874696142,0.005723486396584897,0.6950000000000001,0.0005685707195623836,0.0003282644579926814
midres,subhalos,0.00,10^12 M_sol / h,70,70.5,,0.0,,,,2.115,0.15706868388831574,0.005495137659129918,,,
midres,subhalos,0.00,10^12 M_sol / h,71,71.5,,0.0,,,,2.145,0.15149750892396843,0.005434942858401544,,,
midres,subhalos,0.00,10^12 M_sol / h,72,72.5,,0.0,,,,2.175,0.13582295498610703,0.005181968948680779,,,
midres,subhalos,0.00,10^12 M_sol / h,73,73.5,,0.0,,,,2.205,0.1330864527459111,0.005164756013156498,,,
midres,subhalos,0.00,10^12 M_sol / h,74,74.5,,0.0,,,,2.235,0.1186444837732361,0.004909543671045915,,,
midres,subhalos,0.00,10^12 M_sol / h,75,75.5,,0.0,,,,2.2649999999999997,0.10623682538470626,0.004676815459756083,,,
midres,subhalos,0.00,10^12 M_sol / h,76,76.5,,0.0,,,,2.295,0.09888221996187632,0.004541810784208719,,,
midres,subhalos,0.00,10^12 M_sol / h,77,77.5,,0.0,,,,2.325,0.10186551189090054,0.004639846924967134,,,
midres,subhalos,0.00,10^12 M_sol / h,78,78.5,,0.0,,,,2.355,0.09269066207810475,0.00445442894956149,,,
midres,subhalos,0.00,10^12 M_sol / h,79,79.5,,0.0,,,,2.385,0.09560578005993915,0.004552656193330435,,,
midres,subhalos,0.00,10^12 M_sol / h,80,80.5,,0.0,,,,2.415,0.08649092332067172,0.004357349767589523,,,
midres,subhalos,0.00,10^12 M_sol / h,81,81.5,,0.0,,,,2.445,0.07867546201483944,0.004181553627976051,,,
midres,subhalos,0.00,10^12 M_sol / h,82,82.5,,0.0,,,,2.4749999999999996,0.07109179212945459,0.003999225758999865,,,
midres,subhalos,0.00,10^12 M_sol / h,83,83.5,,0.0,,,,2.505,0.060113059674018955,0.0036997030713022973,,,
midres,subhalos,0.00,10^12 M_sol / h,84,84.5,,0.0,,,,2.535,0.06797624274288377,0.003957729865242883,,,
midres,subhalos,0.00,10^12 M_sol / h,85,85.5,,0.0,,,,2.565,0.06271866793561054,0.0038240246746500317,,,
midres,subhalos,0.00,10^12 M_sol / h,86,86.5,,0.0,,,,2.5949999999999998,0.05991399174822582,0.0037593381931424023,,,
midres,subhalos,0.00,10^12 M_sol / h,87,87.5,,0.0,,,,2.625,0.06251550957298607,0.0038622210797141353,,,
midres,subhalos,0.00,10^12 M_sol / h,88,88.5,,0.0,,,,2.655,0.05043917656779584,0.0034889507977439176,,,
midres,subhalos,0.00,10^12 M_sol / h,89,89.5,,0.0,,,,2.6849999999999996,0.049544734380667275,0.0034773586494069447,,,
midres,subhalos,0.00,10^12 M_sol / h,90,90.5,,0.0,,,,2.715,0.04861756869888618,0.0034638583473801743,,,
midres,subhalos,0.00,10^12 M_sol / h,91,91.5,,0.0,,,,2.745,0.03518184718673413,0.0029628460194976846,,,
midres,subhalos,0.00,10^12 M_sol / h,92,92.5,,0.0,,,,2.775,0.04439487440995411,0.003346389568926554,,,
midres,subhalos,0.00,10^12 M_sol / h,93,93.5,,0.0,,,,2.8049999999999997,0.037735643248461556,0.0031018507676816615,,,
midres,subhalos,0.00,10^12 M_sol / h,94,94.5,,0.0,,,,2.835,0.03633535037318388,0.003059988511940187,,,
midres,subhalos,0.00,10^12 M_sol / h,95,95.5,,0.0,,,,2.865,0.03177178634830363,0.0028764823801471747,,,
midres,subhalos,0.00,10^12 M_sol / h,96,96.5,,0.0,,,,2.8949999999999996,0.03210447521058953,0.0029066026144942653,,,
midres,subhalos,0.00,10^12 M_sol / h,97,97.5,,0.0,,,,2.925,0.029778380132475368,0.0028137924384598733,,,
midres,subhalos,0.00,10^12 M_sol / h,98,98.5,,0.0,,,,2.955,0.027129140544682746,0.002699450378039301,,,
midres,subhalos,0.00,10^12 M_sol / h,99,99.5,,0.0,,,,2.985,0.029303889460034826,0.002819768078009024,,,
midres,subhalos,0.29,10^12 M_sol / h,0,0.5,2.8318803262252324e-10,8.538440448434857e-11,0.01,,0.0,0.015,,0.0,0.005,4.206429106245986e-06,2.428582976818197e-06
midres,subhalos,0.29,10^12 M_sol / h,1,1.5,,0.0,0.03,0.00034492718671217087,3.809083561332856e-05,0.045,,0.0,0.015,0.0001514314478248555,2.5238574637475917e-05
midres,subhalos,0.29,10^12 M_sol / h,2,2.5,,0.0,0.05,0.013958333917559601,0.00031282247911960996,0.075,,0.0,0.025,0.0016054537755505517,0.00010609137170546555
midres,subhalos,0.29,10^12 M_sol / h,3,3.5,3.6042113242866588e-09,8.059261526379509e-10,0.07,0.09022930647201181,0.0009410636299531536,0.105,,0.0,0.035,0.008224971045746318,0.0002841269101616415
midres,subhalos,0.29,10^12 M_sol / h,4,4.5,4.1242475296480195e-08,3.0912542167340893e-09,0.09,0.25252455853526523,0.0017851274350012029,0.135,,0.0,0.045,0.02691693985086806,0.0005828143767266656
midres,subhalos,0.29,10^12 M_sol / h,5,5.5,2.061608877491969e-07,7.64083085831691e-09,0.11,0.44847124344848693,0.0026300245505391836,0.16499999999999998,,0.0,0.055,0.06895879662476133,0.00103130551273536
midres,subhalos,0.29,10^12 M_sol / h,6,6.5,6.117891279310584e-07,1.430914416392028e-08,0.13,0.6102687347341672,0.0033352500250820884,0.195,,0.0,0.065,0.1398805934991039,0.0015967854582062376
midres,subhalos,0.29,10^12 M_sol / h,7,7.5,1.3426974401297908e-06,2.2770670324234686e-08,0.15000000000000002,0.7230641312181543,0.003899691018041374,0.22499999999999998,,0.0,0.07500000000000001,0.25274329284879027,0.002305587499367141
midres,subhalos,0.29,10^12 M_sol / h,8,8.5,2.4447365412636407e-06,3.271007939432615e-08,0.16999999999999998,0.7783310011020848,0.004307276827826742,0.255,,0.0,0.08499999999999999,0.3893681102196599,0.0030464973867171644
midres,subhalos,0.29,10^12 M_sol / h,9,9.5,3.989939169085138e-06,4.417749061555149e-08,0.19,0.797649727844036,0.0046097680203402314,0.28500000000000003,0.00021312574138313022,7.535132848871089e-05,0.095,0.5627052386868084,0.0038718046692611096
midres,subhalos,0.29,10^12 M_sol / h,10,10.5,5.60310692473604e-06,5.503832495996217e-08,0.21000000000000002,0.7642156271645588,0.004743662298569664,0.31499999999999995,0.00017667002246233156,7.212523464645913e-05,0.10500000000000001,0.7443402496375465,0.004681570402886243
midres,subhalos,0.29,10^12 M_sol / h,11,11.5,7.43288778097657e-06,6.634127465419123e-08,0.22999999999999998,0.723803060597818,0.004831369854386971,0.345,0.0004514900574037354,0.00012066579345283411,0.11499999999999999,0.8886936794196253,0.005353479244749584
midres,subhalos,0.29,10^12 M_sol / h,12,12.5,9.345848685708317e-06,7.755690729589135e-08,0.25,0.661566137684837,0.00481562652315722,0.375,0.0009464465489053462,0.00018214372326136463,0.125,1.0025673238978448,0.005928201225368335
midres,subhalos,0.29,10^12 M_sol / h,13,13.5,1.1193856553503098e-05,8.820899139946643e-08,0.27,0.6027728780668369,0.004776996170063781,0.405,0.002271471717372835,0.0002932457377588717,0.135,1.0685002958521796,0.0063601208086439265
midres,subhalos,0.29,10^12 M_sol / h,14,14.5,1.281142659584295e-05,9.77999991123696e-08,0.29000000000000004,0.5397900150590174,0.004684978281257066,0.43499999999999994,0.003862904062569234,0.00039632559443778296,0.14500000000000002,1.0905588100853367,0.006659163894055138
midres,subhalos,0.29,10^12 M_sol / h,15,15.5,1.4548115822450477e-05,1.0775199691963312e-07,0.31,0.47021988407081344,0.004520927073341762,0.46499999999999997,0.008432488214987778,0.0006054173711398403,0.155,1.0683180172575755,0.006814394668105089
midres,subhalos,0.29,10^12 M_sol / h,16,16.5,1.5914034681255315e-05,1.1627550265388616e-07,0.33,0.4255980841117561,0.004437649136003474,0.495,0.01665745926073409,0.000877925188256405,0.165,1.0237859544527848,0.006882682137883181
midres,subhalos,0.29,10^12 M_sol / h,17,17.5,1.7030799560085534e-05,1.2387756116032125e-07,0.35,0.3762580728385271,0.004297076596039072,0.525,0.02699125343174506,0.001150910913396775,0.175,0.9532819962029985,0.0068397602232607565
midres,subhalos,0.29,10^12 M_sol / h,18,18.5,1.7382931006468344e-05,1.2867775368181932e-07,0.37,0.33462143540186795,0.004166524122158437,0.5549999999999999,0.046224449448537264,0.0015485773228439265,0.185,0.865554112906165,0.0067010696783349035
midres,subhalos,0.29,10^12 M_sol / h,19,19.5,1.7824549871159867e-05,1.3377738265336617e-07,0.39,0.29594752619904235,0.00402286834803563,0.585,0.07475245164709735,0.002021813925372645,0.195,0.7660075659638185,0.006472096628911917
midres,subhalos,0.29,10^12 M_sol / h,20,20.5,1.8018765372805714e-05,1.3790993350888622e-07,0.41000000000000003,0.2466804263636547,0.003765784236219914,0.615,0.11629794978645351,0.002585676076652381,0.20500000000000002,0.6743901378867475,0.0062264957106399925
midres,subhalos,0.29,10^12 M_sol / h,21,21.5,1.8301052352597165e-05,1.4233554384498145e-07,0.43,0.2273616996217016,0.003702448624454458,0.645,0.18413222769681234,0.0033319255676568784,0.215,0.5871852539421246,0.005950013589520769
midres,subhalos,0.29,10^12 M_sol / h,22,22.5,1.7937001264477612e-05,1.4415253425880031e-07,0.45,0.2005835719313397,0.0035575424984252233,0.6749999999999999,0.26506813013009056,0.004089603216176498,0.225,0.497641595414431,0.00560351776756791
midres,subhalos,0.29,10^12 M_sol / h,23,23.5,1.7435887168568753e-05,1.4524863493706178e-07,0.47,0.18010667504213473,0.00344516473364927,0.705,0.3597520450256168,0.004869077915501787,0.235,0.4184695889197056,0.005251423456828963
midres,subhalos,0.29,10^12 M_sol / h,24,24.5,1.709423367939298e-05,1.4684662308866587e-07,0.49,0.15877727518739626,0.003302846360145337,0.735,0.4952944079731457,0.005833455804783774,0.245,0.3361049027333374,0.0048054230072167685
midres,subhalos,0.29,10^12 M_sol / h,25,25.5,1.618620412497216e-05,1.4578025318036647e-07,0.51,0.1352240764784896,0.003109626721938499,0.765,0.63357235198277,0.0067309963674764975,0.255,0.27931530551294576,0.004469187904508374
midres,subhalos,0.29,10^12 M_sol / h,26,26.5,1.5365087552199854e-05,1.447926644594563e-07,0.53,0.11459154171235306,0.00291816856998743,0.7949999999999999,0.7582214656881597,0.007506407410546281,0.265,0.2272509303219038,0.0041094805498813475
midres,subhalos,0.29,10^12 M_sol / h,27,27.5,1.4398695518692192e-05,1.4278547293526017e-07,0.55,0.10148711290336142,0.0027975828262630843,0.825,0.9173170273445926,0.008410798562785295,0.275,0.18076428012574405,0.003733651791967183
midres,subhalos,0.29,10^12 M_sol / h,28,28.5,1.3233273786984102e-05,1.3935167149299267e-07,0.5700000000000001,0.09766487098881978,0.002793848020869697,0.855,1.0726352156636192,0.009258904678172565,0.28500000000000003,0.15081310274623808,0.003471787417873661
midres,subhalos,0.29,10^12 M_sol / h,29,29.5,1.2385254351112654e-05,1.371575050079444e-07,0.59,0.08297461840677282,0.0026199608232954086,0.885,1.1962243092342368,0.009947832801934845,0.295,0.11432793882169498,0.003075376930908067
midres,subhalos,0.29,10^12 M_sol / h,30,30.5,1.1305355405256566e-05,1.33244144566586e-07,0.61,0.07030625608179536,0.0024522122799594996,0.9149999999999999,1.2638019949691097,0.010396821682071206,0.305,0.09177446809703943,0.0028017024837665772
