simulation,tracer sample,redshift,mass cut,void radius,x_data_units,x_data,y_data
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],0.053700000000000005,-1.0
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],0.1611,-0.8985092132328396
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],0.2685,-0.9252173150136713
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],0.37590000000000007,-0.9135956815360662
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],0.4833,-0.9242978557720362
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],0.5907,-0.871184770641681
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],0.6981,-0.9160902944051037
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],0.8055000000000001,-0.9201285524258442
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],0.9128999999999999,-0.8919614205381841
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],1.0203,-0.914800169780336
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],1.1277000000000001,-0.91521993189994
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],1.2350999999999999,-0.9078402301522385
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],1.3425,-0.9151718797170003
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],1.4499000000000002,-0.9181765320579202
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],1.5573000000000001,-0.9206248759594394
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],1.6647,-0.9083626876762534
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],1.7721,-0.901304247140136
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],1.8795,-0.8693540797110437
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],1.9869,-0.8678742143060436
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],2.0943,-0.8359336054408176
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],2.2017,-0.8140811122663433
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],2.3091,-0.8284095926683556
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],2.4165,-0.8377082810681815
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],2.5239,-0.8254995464697402
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],2.6313,-0.7761398387381766
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],2.7387,-0.7197949139306463
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],2.8461000000000003,-0.8022446962161478
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],2.9535000000000005,-0.7974209901857785
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],3.0609,-0.7995796424632902
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],3.1683,-0.7877672555539276
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],3.2757,-0.816727493620033
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],3.3831,-0.791427398911157
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],3.4905000000000004,-0.7628145260973209
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],3.5979,-0.7266500743100703
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],3.7053000000000003,-0.7111306758046998
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],3.8127,-0.6090819695626698
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],3.9201,-0.5553779280244279
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],4.0275,-0.33309319105490276
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],4.1349,-0.45219623234266904
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],4.2423,-0.37243092865296956
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],4.3497,-0.4991869995799719
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],4.4571000000000005,-0.5254367807842097
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],4.5645,-0.6531727007293492
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],4.6719,-0.6306411132635341
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],4.7793,-0.6265460209532255
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],4.8867,-0.540979280135839
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],4.9941,-0.45498962503045914
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],5.1015,-0.5040910367375027
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],5.2089,-0.6245473678989841
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],5.3163,-0.5351387851380377
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],5.4237,-0.530895283853895
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],5.5311,-0.6558981468638363
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],5.6385000000000005,-0.6626956340627522
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],5.745900000000001,-0.6516905221814124
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],5.853300000000001,-0.6435863611605743
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],5.960700000000001,-0.6035368562376666
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],6.068100000000001,-0.5671142943240733
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],6.1754999999999995,-0.4732434782786955
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],6.2829,-0.5105073751693547
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],6.3903,-0.4220395441642454
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],6.4977,-0.3794930378666028
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],6.6051,-0.33511325720304763
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],6.7125,-0.3680403663640396
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],6.8199000000000005,-0.4162706683057519
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],6.927300000000001,-0.46135316030418316
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],7.034700000000001,-0.5291453581212944
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],7.1421,-0.33687509568720175
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],7.2495,-0.4753463143501566
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],7.3569,-0.37129712772158396
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],7.464300000000001,-0.36550573898391137
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],7.571700000000001,-0.4542020015640449
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],7.6791,-0.40654987920243213
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],7.7865,-0.25190046294115653
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],7.8939,-0.31292860230028485
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],8.0013,-0.4446775961698508
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],8.1087,-0.43515371171523
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],8.2161,-0.4378871760191341
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],8.323500000000001,-0.46460075629432407
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],8.430900000000001,-0.3836769260993126
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],8.538300000000001,-0.44936658318067146
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],8.645700000000001,-0.4502082090230166
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],8.753100000000002,-0.35803397583880703
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],8.8605,-0.4087822440380644
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],8.9679,-0.366697878738659
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],9.0753,-0.2562498729971212
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],9.1827,-0.28208145026051556
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],9.2901,-0.35968387903244803
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],9.3975,-0.2518141971557505
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],9.504900000000001,-0.20638757299013077
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],9.612300000000001,0.1646016045767924
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],9.719700000000001,0.22787288638993064
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],9.8271,0.09137851064523006
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],9.9345,-0.16546176891459508
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],10.0419,-0.21810649634961732
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],10.1493,-0.07937200077928708
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],10.2567,0.17201995291374672
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],10.3641,0.07187087502776102
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],10.4715,0.2610921534803161
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],10.5789,0.5262635498975623
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],10.686300000000001,1.1226835127703834
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],10.7937,2.4168710019826736
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],10.901100000000001,2.3384515412014895
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],11.0085,1.1082369214950876
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],11.115900000000002,0.5886812003968549
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],11.2233,0.4085428627931138
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],11.330700000000002,0.29261773576006966
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],11.4381,0.09204378861611495
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],11.545500000000002,0.10112483113962867
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],11.6529,-0.045889760389654866
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],11.760300000000003,-0.11849787932788014
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],11.8677,-0.1405089906808944
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],11.975100000000003,-0.11461758222312168
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],12.0825,-0.03434733335445972
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],12.189900000000003,0.017435486432788805
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],12.2973,-0.19650396190421904
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],12.4047,-0.2560584078203597
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],12.5121,-0.2955492012043801
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],12.619499999999999,-0.3373596721679375
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],12.7269,-0.3290434377898336
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],12.834299999999999,-0.31674415222184704
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],12.9417,-0.3772415727616901
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],13.0491,-0.3450524782688513
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],13.156500000000001,-0.27560638147083505
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],13.2639,-0.30085209045880223
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],13.371300000000002,-0.3923920916568808
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],13.4787,-0.37304077751102327
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],13.586100000000002,-0.3338270502265638
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],13.693499999999998,-0.2924925316911958
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],13.800900000000002,-0.35211499963261794
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],13.908299999999999,-0.32803682551592106
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],14.015700000000002,-0.28737440841913986
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],14.123099999999999,-0.218304566986523
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],14.230500000000003,0.08347855720641695
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],14.3379,0.3297595576912835
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],14.445300000000003,0.5609264678063948
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],14.5527,0.5497608683222377
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],14.660100000000003,0.10651502745042163
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],14.7675,0.06046142907991792
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],14.874900000000002,-0.0037150312261294838
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],14.9823,-0.09074817705780347
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],15.0897,-0.1762710168087297
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],15.1971,-0.09017844399675345
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],15.304499999999999,-0.10184760390250125
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],15.411900000000001,-0.018699239819899627
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],15.5193,-0.015222133703145624
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],15.626700000000001,-0.16487389414055997
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],15.734099999999998,-0.2308700095594587
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],15.841500000000002,-0.2737108819343752
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],15.948899999999998,-0.2504060804040338
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],16.0563,-0.18015587755920381
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],16.1637,0.041799916585421704
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],16.2711,0.10855363196365397
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],16.3785,0.25653271759615004
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],16.4859,0.42057955195764496
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],16.5933,0.24013957885028958
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],16.7007,0.23432305504316653
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],16.8081,0.05655490629879334
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],16.9155,0.07636912470590085
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],17.0229,0.22717843303416996
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],17.130300000000002,0.4285133091487401
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],17.2377,0.17569671599202308
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],17.345100000000002,0.12320755299251074
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],17.4525,0.23162840783376426
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],17.559900000000003,0.027375123127999945
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],17.6673,0.010410973570738724
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],17.774700000000003,-0.09133750141364927
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],17.8821,-0.023374344338893627
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],17.9895,0.007409011763785944
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],18.0969,0.05114461946096127
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],18.2043,0.09346369836148471
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],18.311700000000002,-0.08740510025218762
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],18.4191,-0.2114815619944843
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],18.526500000000002,-0.16248528056649303
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],18.6339,-0.12501662491301113
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],18.741300000000003,0.053754471482253985
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],18.8487,0.0413188016789201
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],18.956100000000003,0.07198550773160672
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],19.063499999999998,-0.013876972056500625
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],19.170900000000003,-0.19296631202697745
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],19.278299999999998,-0.12742135601746718
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],19.385700000000003,-0.07614164464228623
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],19.4931,-0.12663309964472325
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],19.600500000000004,-0.11867289624039179
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],19.7079,-0.10306084255168713
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],19.815300000000004,-0.15551040963746376
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],19.9227,-0.18769028027506274
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],20.030100000000004,-0.15389702602700217
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],20.1375,-0.15107641733024846
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],20.2449,-0.042737855712780215
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],20.3523,0.10522374923383393
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],20.4597,0.03638974705420073
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],20.5671,-0.03902615023780587
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],20.6745,-0.0635612748430473
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],20.7819,0.02286660951673447
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],20.8893,-0.07977847295875717
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],20.9967,-0.018828717498914793
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],21.1041,0.07910613263694422
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],21.2115,-0.05837956622562024
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],21.3189,-0.14947514731792266
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],21.4263,-0.18681698164570582
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],21.5337,-0.12383881764507998
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],21.6411,-0.13610057783086082
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],21.748500000000003,-0.12850534026282145
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],21.855900000000002,-0.08923502627165636
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],21.9633,0.03186169323548582
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],22.0707,-0.13523706922702516
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],22.1781,-0.06180662268635151
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],22.285500000000003,-0.013429157657696367
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],22.3929,-0.03808458435301276
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],22.5003,-0.15236952286697103
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],22.6077,-0.22481449910282447
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],22.715100000000003,-0.2515908129323856
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],22.8225,-0.28000943948539947
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],22.929899999999996,-0.2526444144334662
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],23.037300000000002,-0.2222452584096728
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],23.144700000000004,-0.16293685044552264
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],23.252100000000002,-0.04308681607008824
ultra-hr,CDM density around zmin voids,0.07,2*10^9 M_sol / h,5.37,r [Mpc/h],23.359499999999997,0.0011294237095822446
