simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,3.55,0.020557755701338998,0.0023138485406781514
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,3.6500000000000004,0.020898039221291853,0.0022387824988852265
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,3.75,0.018315629115457366,0.0021752980661204663
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,3.8500000000000005,0.017919371726387467,0.0021432439213842636
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,3.95,0.017552019956933673,0.0020870923668818517
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,4.050000000000001,0.015641957907929882,0.002049562944388217
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,4.15,0.014733498771636322,0.0019938503296899695
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,4.25,0.012767036791279995,0.0019472325846185178
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,4.35,0.014011980177613736,0.00191890549807322
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,4.45,0.012406417061385788,0.0018723571862587138
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,4.550000000000001,0.012949004976154699,0.0018375588260764496
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,4.65,0.01217902895955647,0.0017830547563257707
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,4.75,0.011366875464477566,0.0017446751422938475
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,4.8500000000000005,0.010964397978934226,0.0017114127310160372
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[8.0, 11.0]",0,9102.0,4.95,0.009688466995214418,0.0016582087364558607
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,0.05,-0.7125975996320926,0.008162246647331154
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,0.15000000000000002,-0.7103893371344427,0.003889237127145363
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,0.25,-0.6929599891923459,0.0029205487324865443
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,0.35000000000000003,-0.6514761207423897,0.00361510380672508
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,0.45,-0.5788141748224706,0.004244128040305215
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,0.55,-0.45832243980665177,0.004664619284305718
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,0.6500000000000001,-0.27428558536710024,0.00635667411142783
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,0.75,-0.05486784224115848,0.008155232832400116
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,0.8500000000000001,0.12197529266485585,0.009014480392232328
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,0.95,0.2284496501650195,0.009006838480671991
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,1.05,0.26904128903443536,0.008689324723677793
