simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,0.05,-0.7238014670261603,0.005750662714151212
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,0.15000000000000002,-0.716560667982286,0.0026886047409844724
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,0.25,-0.6999146760169832,0.0020280664560337956
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,0.35000000000000003,-0.6656392405319211,0.0018709217176236398
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,0.45,-0.5958337229249757,0.002158026857864252
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,0.55,-0.4667102212719505,0.002848345919150304
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,0.6500000000000001,-0.2816454629360624,0.0038271975193541587
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,0.75,-0.06137540171488298,0.004927021403945604
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,0.8500000000000001,0.12779376149617572,0.005590037089451691
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,0.95,0.24951088668190113,0.005912022562035475
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,1.05,0.3005474932433623,0.005987832030411118
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,1.1500000000000001,0.29464144359381494,0.00563342824224044
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,1.25,0.2637075804429363,0.00512642617182118
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,1.35,0.2171353614729663,0.0046157872888173915
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,1.4500000000000002,0.1786235756105934,0.004279151180774665
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,1.55,0.1402589555679783,0.00391068080785556
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,1.6500000000000001,0.10614096625231961,0.0035560578313808765
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,1.75,0.08372294665216651,0.003330543309588664
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,1.85,0.06160397435006537,0.003106784301946037
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,1.9500000000000002,0.05244564178103284,0.003005310517404232
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,2.05,0.04103828515313457,0.002824747768006533
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,2.1500000000000004,0.03226284306615024,0.0026584575761403914
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,2.25,0.027334588684582828,0.002508329606354153
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,2.3500000000000005,0.025437677864845964,0.0024236618781811256
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,2.45,0.02495112672652322,0.0023551889745259944
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,2.55,0.0237728150709402,0.002289147734208791
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,2.6500000000000004,0.021801469849340505,0.0022021508622947312
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,2.75,0.018788054326299042,0.002121266641674403
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,2.8500000000000005,0.01853635871830983,0.002058027325607068
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,2.95,0.01580893291164065,0.001999260583336119
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,3.05,0.014125313773366566,0.001930519772167264
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,3.1500000000000004,0.013276244211387622,0.0018597257053534107
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,3.25,0.01212608613072974,0.0018109963077477247
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,3.3500000000000005,0.009537299320683257,0.0017557372353753807
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,3.45,0.009787416245679692,0.0017186866791875763
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,3.55,0.011102827079080946,0.0016887179483018489
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,3.6500000000000004,0.009225247746667442,0.0016393619312606185
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,3.75,0.007908884162920682,0.0015873190233797803
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,3.8500000000000005,0.007108926795670323,0.0015417853358793776
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,3.95,0.005700610663665007,0.001498358321864922
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,4.050000000000001,0.003609194245747016,0.0014552793711395643
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,4.15,0.0033104025899388656,0.0014227990738339856
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,4.25,0.004809391939442298,0.0014074562486077731
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,4.35,0.004994483598763866,0.001367458836722565
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,4.45,0.0052787737982074034,0.001335546859883957
highres,CDM voids,0.25,N/A,radius,"[8.0, 11.0]",0,17591.0,4.550000000000001,0.004033805582583927,0.0012977047638698936
